Subject ID:, Run Polar:, Run Ecc:, Run Bars:, Polar no. of cycles:, Polar cycle duration:, Eccentricity no. of cycles:, Eccentricity cycle duration:, Bar no. of sweeps:, Bar sweep duration:
Bars, No, No, Yes, 18, 42.667, 15, 51.333, 16, 20
Baseline Duration preceding and following stimualtion: 12 secs
Time, pa_cycle_count, time_through_pa_cycle, pa_angle, ecc_cycle_count, time_through_ecc_cycle, ecc_inner_rad, bar_sweep_count, time_through_bar_sweep, bar_drift_position, bar_orientation, fixation_orientation
95.69, 1, 41.09, 346,                              1, 32.33, 241,                              4, 3.64, 156, 90.0,                              0
95.74, 1, 41.13, 346,                              1, 32.37, 241,                              4, 3.68, 158, 90.0,                              0
95.78, 1, 41.18, 347,                              1, 32.42, 242,                              4, 3.73, 160, 90.0,                              0
95.83, 1, 41.23, 347,                              1, 32.47, 242,                              4, 3.77, 162, 90.0,                              0
95.87, 1, 41.27, 347,                              1, 32.51, 242,                              4, 3.82, 164, 90.0,                              0
95.92, 1, 41.31, 348,                              1, 32.55, 243,                              4, 3.86, 166, 90.0,                              0
95.96, 1, 41.36, 348,                              1, 32.6, 243,                              4, 3.91, 168, 90.0,                              0
96.01, 1, 41.4, 348,                              1, 32.64, 243,                              4, 3.95, 170, 90.0,                              0
96.05, 1, 41.45, 349,                              1, 32.69, 244,                              4, 4.0, 172, 90.0,                              0
96.1, 1, 41.49, 349,                              1, 32.73, 244,                              4, 4.04, 174, 90.0,                              0
96.14, 1, 41.54, 350,                              1, 32.78, 244,                              4, 4.08, 176, 90.0,                              0
96.18, 1, 41.58, 350,                              1, 32.82, 245,                              4, 4.13, 178, 90.0,                              0
96.23, 1, 41.62, 350,                              1, 32.86, 245,                              4, 4.17, 179, 90.0,                              0
96.27, 1, 41.67, 351,                              1, 32.91, 245,                              4, 4.22, 181, 90.0,                              0
96.32, 1, 41.71, 351,                              1, 32.95, 246,                              4, 4.26, 183, 90.0,                              0
96.36, 1, 41.76, 351,                              1, 33.0, 246,                              4, 4.31, 185, 90.0,                              0
96.41, 1, 41.8, 352,                              1, 33.04, 246,                              4, 4.35, 187, 90.0,                              0
96.45, 1, 41.85, 352,                              1, 33.09, 247,                              4, 4.4, 189, 90.0,                              0
96.5, 1, 41.89, 353,                              1, 33.13, 247,                              4, 4.44, 191, 90.0,                              0
96.54, 1, 41.94, 353,                              1, 33.18, 247,                              4, 4.49, 193, 90.0,                              0
96.58, 1, 41.98, 353,                              1, 33.22, 248,                              4, 4.53, 195, 90.0,                              0
